id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
106157,UCSB,IZC,,PreservedSpecimen,cec94f74-8383-4be6-bf84-0a048e91a853,UCSB-IZC00006633,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmicinae,752,,,,,,"I. Naughton",2017,,,,,,,,,,1978-05-00,1978,5,,,,,,,,,,,,,,,,,Adult,,1,,,,"United States",California,"Santa Barbara",,"Lake Los Carneros",,0,,34.441666,-119.848335,,464,,"rbehm (2018-09-28 15:21:44)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-27 13:36:51",,1,urn:uuid:cec94f74-8383-4be6-bf84-0a048e91a853,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106157
106158,UCSB,IZC,,PreservedSpecimen,9b233841-a440-42cc-b951-e56d2f39e1a5,UCSB-IZC00006634,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,"Eduardo Moria",,,,1968-05-04,1968,5,4,125,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Santa Ynez Valley",,0,,34.584154,-120.097368,,6152,,"rbehm (2018-09-28 15:26:13)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-13 17:12:54",,1,urn:uuid:9b233841-a440-42cc-b951-e56d2f39e1a5,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106158
106160,UCSB,IZC,,PreservedSpecimen,3d0b0d26-8ebb-4ef0-b94f-892937a09a5d,UCSB-IZC00006636,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,,,,,1983-06-01,1983,6,1,152,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Red Rock Campground",,0,,34.53981,-119.71913,,136,,"rbehm (2018-09-17 15:17:48)",,"georef batch tool 2018-09-17","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-13 17:10:58",,1,urn:uuid:3d0b0d26-8ebb-4ef0-b94f-892937a09a5d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106160
106163,UCSB,IZC,,PreservedSpecimen,85a784db-bc97-44fd-b53a-ccbc0c73db28,UCSB-IZC00006639,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,,,,,1983-05-00,1983,5,,,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara","Santa Barbara","University of California, Santa Barbara",,0,,34.412534,-119.847305,,722,,"rbehm (2018-09-28 15:54:55)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-03-05 17:18:31",,1,urn:uuid:85a784db-bc97-44fd-b53a-ccbc0c73db28,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106163
106164,UCSB,IZC,,PreservedSpecimen,3ea4fcc8-e596-4390-9a75-833eb212eff4,UCSB-IZC00006640,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Veromessor andrei",5549,"(Mayr, 1886)",Veromessor,andrei,,,"Zach Brown",2018,,,,,,,,,,1974-08-27,1974,8,27,239,,,,,,,,,,,,,,,Adult,Female,1,,,Pinned,"United States",California,"Santa Barbara","Santa Barbara","Foothills of Santa Barbara",,0,,34.487242,-119.689326,WGS84,7831,,,,GeoLocate,,"Mountains near Santa Barbara Municipality",152,,,,,"500 ft.",,,phorsley,"2019-02-22 09:52:04",,1,urn:uuid:3ea4fcc8-e596-4390-9a75-833eb212eff4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106164
106165,UCSB,IZC,,PreservedSpecimen,f23ed5eb-252a-4ac2-935f-505f539f9045,UCSB-IZC00006641,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Stenamma,3078,"Westwood, 1839",Stenamma,,,,"Zach Brown",2018,,,,,,"Jim Latham",,,,1969-00-00,1969,,,,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara","Santa Barbara","University of California, Santa Barbara Campus",,0,,34.412534,-119.847305,,722,,"rbehm (2018-10-01 13:18:25)",,"georef batch tool 2018-10-01; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-03-05 17:18:31",,1,urn:uuid:f23ed5eb-252a-4ac2-935f-505f539f9045,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106165
106166,UCSB,IZC,,PreservedSpecimen,36c05251-7b4f-4a19-a625-c3bf8bf20c3a,UCSB-IZC00006642,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,,,,,1982-04-00,1982,4,,,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara","Santa Barbara","University of California, Santa Barbara Campus",,0,,34.412534,-119.847305,,722,,"rbehm (2018-10-01 13:18:25)",,"georef batch tool 2018-10-01; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-03-05 17:18:31",,1,urn:uuid:36c05251-7b4f-4a19-a625-c3bf8bf20c3a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106166
106169,UCSB,IZC,,PreservedSpecimen,40c6712c-4314-4c1c-ad1d-8da59668a195,UCSB-IZC00006645,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,,,,,1974-08-24,1974,8,24,236,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Foothills of Santa Barbara",,0,,34.487242,-119.689326,WGS84,7831,,,,GeoLocate,,"Mountains near Santa Barbara Municipality",,,,,,500,,,phorsley,"2019-02-22 09:52:50",,1,urn:uuid:40c6712c-4314-4c1c-ad1d-8da59668a195,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106169
106181,UCSB,IZC,,PreservedSpecimen,103ae13a-2f5c-4a20-bc10-3de9176789c6,UCSB-IZC00006657,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,"Diana Lua",,,,2015-05-02,2015,5,2,122,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara","Isla Vista","Isla Vista",,0,,34.413329,-119.860972,WGS84,2164,,,,GeoLocate,,"Isla Vista Municipality",,,,,,,,,phorsley,"2019-03-05 17:14:20",,1,urn:uuid:103ae13a-2f5c-4a20-bc10-3de9176789c6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106181
106183,UCSB,IZC,,PreservedSpecimen,4281159e-b689-49b9-ad31-61a76b761216,UCSB-IZC00006659,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,"Cayla Lariosa",,,,2015-04-14,2015,4,14,104,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Robs Gym 2320",,0,,34.416178,-119.849123,WGS84,77,,,,GeoLocate,,"Robertson Gym, University of California, Santa Barbara",,,,,,,,,phorsley,"2019-02-22 09:56:39",,1,urn:uuid:4281159e-b689-49b9-ad31-61a76b761216,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106183
106184,UCSB,IZC,,PreservedSpecimen,6f08b0d4-530e-4191-81e9-2859676b0c91,UCSB-IZC00006660,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmicinae,752,,,,,,"I. Naughton",2017,,,,,,"C. Calahan",,,,2015-06-03,2015,6,3,154,,,,,,,,,,,,,,,Adult,,1,,,,"United States",California,"Santa Barbara",,"Cold Springs",,0,,34.52805,-119.829585,,1506,,"rbehm (2018-09-28 15:50:06)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-27 13:36:51",,1,urn:uuid:6f08b0d4-530e-4191-81e9-2859676b0c91,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106184
106187,UCSB,IZC,,PreservedSpecimen,064211cc-8f57-40b2-916d-812859996be6,UCSB-IZC00006664,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmicinae,752,,,,,,"I. Naughton",2017,,,,,,,,,,1984-05-27,1984,5,27,148,,,,,,,,,,,,,,,Adult,,1,,,,"United States",California,"Santa Barbara",,"Coal Oil Point 1 & 2",,0,,34.415649,-119.876711,,943,,"rbehm (2018-09-28 15:20:01)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-27 13:36:51",,1,urn:uuid:064211cc-8f57-40b2-916d-812859996be6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106187
106189,UCSB,IZC,,PreservedSpecimen,23fd4a45-2c31-4943-843c-3a49d8c9c921,UCSB-IZC00006666,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Veromessor andrei",5549,"(Mayr, 1886)",Veromessor,andrei,,,"Elaine Tan",2018,,,,,,,,,,1974-05-12,1974,5,12,132,,,,ground,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Goddard Camp, ground of West Camino Cielo Road",,0,,34.527799,-119.951214,WGS84,3036,,,,GeoLocate,,"All of West Camino Cielo Road",,,,,,,,,phorsley,"2019-02-22 10:15:16",,1,urn:uuid:23fd4a45-2c31-4943-843c-3a49d8c9c921,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106189
106197,UCSB,IZC,,PreservedSpecimen,12871a78-faaf-4f72-9aa1-ad9586895f0c,UCSB-IZC00006676,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,,,,,1973-04-28,1973,4,28,118,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Santa Ynez Valley",,0,,34.584154,-120.097368,,6152,,"rbehm (2018-09-28 15:26:13)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-20 14:30:40",,1,urn:uuid:12871a78-faaf-4f72-9aa1-ad9586895f0c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106197
106203,UCSB,IZC,,PreservedSpecimen,ee6b44c1-5cb2-4928-81a1-1ca51a76c258,UCSB-IZC00006682,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmicinae,752,,,,,,"I. Naughton",2017,,,,,,,,,,,,,,,,"May 197",,,,,,,,,,,,,Adult,,1,,,,"United States",California,"Santa Barbara",,Refugio,,0,,34.490317,-119.781731,,15811,,"rbehm (2018-09-28 15:25:14)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-27 13:36:51",,1,urn:uuid:ee6b44c1-5cb2-4928-81a1-1ca51a76c258,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106203
106205,UCSB,IZC,,PreservedSpecimen,8d4760d3-5f0a-44b1-9290-0299c860198e,UCSB-IZC00006684,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,,,,,1987-05-00,1987,5,,,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara","Santa Barbara","University of California, Santa Barbara",,0,,34.412534,-119.847305,,722,,"rbehm (2018-09-28 15:55:18)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-03-05 17:18:31",,1,urn:uuid:8d4760d3-5f0a-44b1-9290-0299c860198e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106205
106216,UCSB,IZC,,PreservedSpecimen,5e75c5e4-28e5-4aab-9dfe-798562e47cde,UCSB-IZC00006696,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,,,,,1978-05-03,1978,5,3,123,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Santa Ynez River",,0,,34.653858,-120.329843,WGS84,33009,,,,GeoLocate,,"All along Santa Ynez River",,,,,,,,,phorsley,"2019-02-22 10:16:44",,1,urn:uuid:5e75c5e4-28e5-4aab-9dfe-798562e47cde,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106216
106231,UCSB,IZC,,PreservedSpecimen,84a9269f-a909-4409-9198-eabb517f1b9f,UCSB-IZC00006714,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,"C. Danh",,,,2015-06-02,2015,6,2,153,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara","Isla Vista","Anisqoyo Park",,0,,34.412346,-119.8562,WGS84,93,,,,GeoLocate,,,,,,,,,,,phorsley,"2019-02-22 10:20:38",,1,urn:uuid:84a9269f-a909-4409-9198-eabb517f1b9f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106231
106240,UCSB,IZC,,PreservedSpecimen,464701bc-69b8-4554-8963-a5ec6ee1725c,UCSB-IZC00006730,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Veromessor andrei",5549,"(Mayr, 1886)",Veromessor,andrei,,,"Elaine Tan",2018,,,,,,"N. Pham",,,,2015-05-30,2015,5,30,150,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Refugio Canyon, Refugio Creek",,0,,34.490317,-119.781731,,15811,,"rbehm (2018-09-28 15:25:14)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-20 13:19:28",,1,urn:uuid:464701bc-69b8-4554-8963-a5ec6ee1725c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106240
106242,UCSB,IZC,,PreservedSpecimen,4f404aad-ce0a-41ab-a1c6-4cfe9bf9e2f8,UCSB-IZC00006733,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Tapinoma sessile",5533,"(Say, 1836)",Tapinoma,sessile,,,"Zach Brown",2019,,,,,,"Z. Galvan",,,,2015-05-25,2015,5,25,145,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"More Mesa",,0,,34.421507,-119.794568,WGS84,848,,,,GeoLocate,,"More Mesa Park",,,,,,,,,phorsley,"2019-02-28 11:19:04",,1,urn:uuid:4f404aad-ce0a-41ab-a1c6-4cfe9bf9e2f8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106242
106244,UCSB,IZC,,PreservedSpecimen,55215dea-8db3-438a-8e44-f84361a4aaa0,UCSB-IZC00006737,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Polyergus,2945,"Latreille, 1804",Polyergus,,,,"Zach Brown",2018,,,,,,"N. Pham",,,,2015-05-16,2015,5,16,136,,,,,,,,,,,,,,,Adult,,1,,,,"United States",California,"Santa Barbara",,"Lizards Mouth Trail",,0,,34.502242,-119.867937,WGS84,381,,,,GeoLocate,,"Lizards Mouth Rock to road",,,,,,,,,phorsley,"2019-02-27 13:36:51",,1,urn:uuid:55215dea-8db3-438a-8e44-f84361a4aaa0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106244
106264,UCSB,IZC,,PreservedSpecimen,d887ff82-509e-4c04-9368-a3b52b54c58f,UCSB-IZC00006769,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Zach Brown",2018,,,,,,,,,,2016-06-25,2016,6,25,177,,,,,,,,,,,,,,,Adult,,1,"mesh net",,Pinned,"United States",California,"Santa Barbara",,"Refugio Canyon",,0,,34.5077,-120.0645,WGS84,,,,,"GPS, on label",,,3,,,,,3.0m,,,phorsley,"2019-02-20 14:04:06",,1,urn:uuid:d887ff82-509e-4c04-9368-a3b52b54c58f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106264
106273,UCSB,IZC,,PreservedSpecimen,db8656e3-2b35-4932-a9b5-ae1d860f7f58,UCSB-IZC00006861,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Liometopum occidentale",5024,"Emery, 1895",Liometopum,occidentale,,,"Elaine Tan",2018,,,,,,,,,,1974-05-01,1974,5,1,121,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Santa Ynez Campground, Santa Ynez River",,0,,34.510967,-119.57971,WGS84,432,,,,GeoLocate,,"Middle Santa Ynez Campground",,,,,,,,,phorsley,"2019-02-22 10:36:18",,1,urn:uuid:db8656e3-2b35-4932-a9b5-ae1d860f7f58,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106273
106274,UCSB,IZC,,PreservedSpecimen,b49fd2d1-ab00-42f8-be33-ea6e854e9ed9,UCSB-IZC00006863,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,2944,"Mayr, 1868",Pogonomyrmex,,,,"Elaine Tan",2018,,,,,,,,,,1974-08-27,1974,8,27,239,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Foothills of Santa Barbara",,0,,34.487242,-119.689326,WGS84,7831,,,,GeoLocate,,"Mountains near Santa Barbara Municipality",91,,,,,"300 ft.",,,phorsley,"2019-02-22 10:36:46",,1,urn:uuid:b49fd2d1-ab00-42f8-be33-ea6e854e9ed9,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106274
106275,UCSB,IZC,,PreservedSpecimen,c3a47397-fca2-4283-8c38-21f687157e8c,UCSB-IZC00006864,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Liometopum occidentale",5024,"Emery, 1895",Liometopum,occidentale,,,"Zach Brown",2018,,,,,,,,,,1983-05-21,1983,5,21,141,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Pino Alto, Figueroa Mountain",,0,,34.743317,-119.985143,WGS84,10182,,,,GeoLocate,,"Figueroa Mountain",,,,,,,,,phorsley,"2019-02-22 10:39:58",,1,urn:uuid:c3a47397-fca2-4283-8c38-21f687157e8c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106275
106276,UCSB,IZC,,PreservedSpecimen,581c6480-d456-4a20-92a5-33fb9ecd3779,UCSB-IZC00006867,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Linepithema humile",5028,"(Mayr, 1868)",Linepithema,humile,,,"Elaine Tan",2018,,,,,,"Kristina Lopez",,,,2016-07-20,2016,7,20,202,,,,"crawling in a flower",,,,,,,,,,,Adult,,1,"hand collecting",,Pinned,"United States",California,"Santa Barbara","Santa Barbara","University of California, Santa Barbara West Lagoon; 34.4076 -119.8438",,0,,34.4076,-119.8438,WGS84,,,,,"GPS, on label",,,,,,,,,,,phorsley,"2019-03-05 17:18:31",,1,urn:uuid:581c6480-d456-4a20-92a5-33fb9ecd3779,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106276
106277,UCSB,IZC,,PreservedSpecimen,9f0807da-ee91-428f-a942-1dd67587fbf1,UCSB-IZC00006870,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Liometopum occidentale",5024,"Emery, 1895",Liometopum,occidentale,,,"Elaine Tan",2018,,,,,,,,,,2015-05-11,2015,5,11,131,,,"On label: DD (collector?)",,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara","Santa Barbara","University of California, Santa Barbara Lagoon area",,0,,34.408606,-119.847083,,548,,"rbehm (2018-09-28 16:05:54)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-03-05 17:18:31",,1,urn:uuid:9f0807da-ee91-428f-a942-1dd67587fbf1,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106277
106278,UCSB,IZC,,PreservedSpecimen,4b051b08-23de-4743-8dd5-bdd4db6505df,UCSB-IZC00006874,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Liometopum occidentale",5024,"Emery, 1895",Liometopum,occidentale,,,"Elaine Tan",2018,,,,,,,,,,1974-05-01,1974,5,1,121,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Santa Ynez Campground, Santa Ynez River",,0,,34.510827,-119.579573,WGS84,3036,,,,GeoLocate,,"Middle Santa Ynez Campground",,,,,,,,,phorsley,"2019-02-22 10:43:30",,1,urn:uuid:4b051b08-23de-4743-8dd5-bdd4db6505df,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106278
106279,UCSB,IZC,,PreservedSpecimen,02e9bcd6-6b5b-45be-921a-83df97d27df0,UCSB-IZC00006875,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,2473,"Lund, 1831",Crematogaster,,,,"Zach Brown",2018,,,,,,"UCSB Zoology 125: PAR",,,,1987-11-10,1987,11,10,314,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"3km southwest of Goleta",,0,,34.416667,-119.85,,,"34° 25' N 119° 51' W",,,,,,20,,,,,<20m,,,phorsley,"2019-02-20 14:51:21",,1,urn:uuid:02e9bcd6-6b5b-45be-921a-83df97d27df0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106279
106280,UCSB,IZC,,PreservedSpecimen,0a3c84ee-0b48-4ffc-95d3-b0c019397f4e,UCSB-IZC00006877,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Linepithema humile",5028,"(Mayr, 1868)",Linepithema,humile,,,"Elaine Tan",2018,,,,,,"C. Alba",,,,2003-05-13,2003,5,13,133,,,,,,,,,,,,,,,Adult,,1,,,,"United States",California,"Santa Barbara","Santa Barbara","University of California, Santa Barbara Garden Plot",,0,,34.413329,-119.860972,WGS84,2476,,,,GeoLocate,,"Community Garden and Isla Vista",,,,,,,,,phorsley,"2019-03-05 17:18:31",,1,urn:uuid:0a3c84ee-0b48-4ffc-95d3-b0c019397f4e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106280
106281,UCSB,IZC,,PreservedSpecimen,1b809d93-4a80-4d81-9249-aa56c9afbbc8,UCSB-IZC00006879,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Linepithema humile",5028,"(Mayr, 1868)",Linepithema,humile,,,"I. Naughton",2017,,,,,,"Jason Garland",,,,2016-06-00,2016,6,,,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara","Santa Barbara","University of California, Santa Barbara Campus; 34.4137 -119.8418",,0,,34.4137,-119.8418,,,,,,"on label",,,,,,,,,,,phorsley,"2019-03-05 17:18:31",,1,urn:uuid:1b809d93-4a80-4d81-9249-aa56c9afbbc8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106281
106282,UCSB,IZC,,PreservedSpecimen,6c16433a-7e03-477d-acc1-b661271cc368,UCSB-IZC00006888,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Linepithema humile",5028,"(Mayr, 1868)",Linepithema,humile,,,"I. Naughton",2017,,,,,,,,,,1970-04-00,1970,4,,,,,,,,,,,,,,,,,Adult,,1,,,,"United States",California,"Santa Barbara",,"Coastal Slope",,0,,34.437101,-119.764221,,14282,,"rbehm (2018-09-28 15:28:43)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-27 13:36:51",,1,urn:uuid:6c16433a-7e03-477d-acc1-b661271cc368,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106282
106283,UCSB,IZC,,PreservedSpecimen,58ab6580-f623-4da1-857e-3a7cfa691f39,UCSB-IZC00006889,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Liometopum occidentale",5024,"Emery, 1895",Liometopum,occidentale,,,"Elaine Tan",2018,,,,,,"Gabby M.",,,,2015-05-07,2015,5,7,127,,,,,,,,,,,,,,,Adult,,1,,,Pinned,"United States",California,"Santa Barbara",,"Refugio Park",,0,,34.490317,-119.781731,,15811,,"rbehm (2018-09-28 15:25:14)",,"georef batch tool 2018-09-28; GeoLocate","reviewed - high confidence",,,,,,,,,,phorsley,"2019-02-13 13:20:36",,1,urn:uuid:58ab6580-f623-4da1-857e-3a7cfa691f39,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106283
106285,UCSB,IZC,,PreservedSpecimen,366fb4a7-cc49-41bc-ab2d-a5540cc2ddb3,UCSB-IZC00006892,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"Linepithema humile",5028,"(Mayr, 1868)",Linepithema,humile,,,"Elaine Tan",2018,,,,,,"Maribel Lopez",,,,2016-05-18,2016,5,18,139,,,,,,,,,,,,,,,Adult,,1,"hand collecting",,Pinned,"United States",California,"Santa Barbara",,"San Clemente Restoration Site; 34.4181 -119.8588",,0,,34.4181,-119.8588,,,,,,"Google Earth, on label",,,8,,,,,8m,,,phorsley,"2019-02-27 13:36:51",,1,urn:uuid:366fb4a7-cc49-41bc-ab2d-a5540cc2ddb3,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106285
